source_row_id,question,gold_answer,KG answer,file_path,taxonomy_label,LLM explanation,difference_severity
792,three movies made from agatha christie's novels,The Passing of Mr. Quinn | Die Abenteurer G.m.b.H. | Alibi,"Death on the Nile|Death on the Nile (lang:en)
A Haunting in Venice|A Haunting in Venice (lang:en)
Nine|Nine (lang:en)",SimpleQA/NQ_table_test_simple/00304.json,Different answer,"The answers list entirely different movie titles. Gold provides 'The Passing of Mr. Quinn', 'Die Abenteurer G.m.b.H.', and 'Alibi', while KG lists 'Death on the Nile', 'A Haunting in Venice', and 'Nine'. The valid Agatha Christie adaptations (e.g., Gold's 'The Passing of Mr. Quinn' vs. KG's 'Death on the Nile') conflict, and no titles overlap. Core facts differ meaningfully.",major
793,who won last year's ncaa women's basketball,South Carolina,LSU Tigers women's basketball,SimpleQA/NQ_table_test_simple/00524.json,Different answer,"The answers differ: Gold correctly identifies South Carolina as the 2024 NCAA women's basketball champion (last year's), while KG incorrectly states LSU Tigers. The core fact (winning team) is conflicting and KG's answer is factually wrong. This is a major difference as the championship winner is unambiguously South Carolina.",major
794,What is the name of the performer of The Velvet Underground  music Band,The Velvet Underground,"Lou Reed|Lou Reed (lang:en)
Maureen Tucker|Maureen Tucker (lang:en)
Nico|Nicos (lang:en)
John Cale|John Cale (lang:en)
Angus MacLise|Angus MacLise (lang:en)",ComplexQA/CompMix_infobox_complex/00160.json,Different answer,"The question asks for the band name (performer), so Gold answer 'The Velvet Underground' is correct. KG answer lists members (Lou Reed, etc.), which is not the band name and misinterprets the question. Core facts conflict: band name vs. members. Major difference in information type.",major
795,Who is the youngest player playing for Germany National Football Team?,Kai Havertz,Tom Bischof|2005-06-28T00:00:00Z,SimpleQA/CompMix_table_simple_qa/00101.json,Different answer,"The Gold answer names Kai Havertz, while the KG answer names Tom Bischof. The core facts (player names) conflict as they refer to two distinct individuals. The KG answer's birth date (2005-06-28) is irrelevant to the question's query for the player's name and does not resolve the naming discrepancy. This is a major factual conflict.",major
798,what is tittle of the book The Brothers Karamazov?,Братья Карамазовы,The Brothers Karamazov (lang:en),SimpleQA/CompMix_table_simple_qa/00319.json,Different answer,"The question asks for the title of 'The Brothers Karamazov' (English reference), expecting the English title. Gold provides the Russian title 'Братья Карамазовы', while KG provides the English title. Core title fact conflicts: Gold uses the original Russian title, KG matches the question's English reference. This is a major factual discrepancy.",major
799,What is the first name of the woman who was 10 times the 2019 Suncorp Super Netball season 's GK on the Nissan Net Points Team of the Week,Shamera,April,ComplexQA/OTT_QA_dev_complex/00023.json,Different answer,"Gold answer 'Shamera' and KG answer 'April' are distinct first names, conflicting on the core fact of the player's identity. The question specifies a fixed 2019 season fact, not a time-sensitive variable. The difference is major as it fundamentally misidentifies the person.",major
800,What was the percentage of female MKs in each party of the 17th Knesset,"[['Kadima', 20.689655172413794], ['Labor-Meimad', 26.315789473684205], ['Shas', 0.0], ['Gil', 14.285714285714292], ['Likud', 8.333333333333329], ['National Union-NRP', 0.0], ['United Torah Judaism', 0.0], ['Meretz-Yachad', 40.0], ['United Arab List', 0.0], ['Hadash', 0.0], ['Yisrael Beiteinu', 27.272727272727266], ['Balad', 0.0]]","Israeli Labor Party|Israeli Labor Party (lang:en)|1|1|100.0
New Hope|New Hope (lang:en)|1|0|0.0
Likud|Likud (lang:en)|2|0|0.0
Kadima|Kadima (lang:en)|1|0|0.0",ComplexQA/Monaco_non_time_complex/00090.json,Different answer,"KG answer provides conflicting percentages (e.g., 100% for Labor vs Gold's 26.3%) and omits 8 parties. Gold answer is complete and correct; KG answer is incorrect and incomplete. Core facts conflict.",major
801,What was the title of the first movie directed by him,The Last House on the Left,Escape to Nowhere|Escape to Nowhere (lang:en),ComplexQA/CompMix_table_complex/00278.json,Different answer,"The answers conflict on the core fact: Gold states 'The Last House on the Left' while KG states 'Escape to Nowhere'. These are distinct movie titles, and the KG answer is factually incorrect for the director implied by the context. The difference is major as it represents a complete factual contradiction.",major
802,What were the British royal houses and how did each of them take the throne,"[['House of Stuart', 'Bill of Rights 1689'], ['House of Hanover', 'A great-grandson of King James VI and I, George I, who was prince-elector of Hanover, became the first Hanoverian monarch of Great Britain and Ireland in 1714.'], ['House of Saxe-Coburg and Gotha', ""Ernest I's second son, Prince Albert (1819–1861), married his first cousin Queen Victoria in 1840 (Victoria's mother was a sister of Ernest I). Prince Albert thus is the progenitor of the United Kingdom's current royal family, called the House of Windsor since 1917""], ['House of Windsor', 'Eventually in 1901, a line of the House of Saxe-Coburg and Gotha succeeded the House of Hanover to the British monarchy with the accession of King Edward VII, son of Queen Victoria and Prince Albert of Saxe-Coburg and Gotha. In 1917, the name of the British royal house was changed from the German Saxe-Coburg and Gotha to the English Windsor, taking its name from the royal residence in Berkshire']]","House of Wessex|House of Wessex (lang:en)|Alfred the Great|Alfred the Great (lang:en)|0871-04-27T00:00:00Z|
House of Knýtlinga|House of Knýtlinga (lang:en)|Sweyn I of Denmark|Sweyn I of Denmark (lang:en)|1013-01-01T00:00:00Z|
House of Godwin|House of Godwin (lang:en)|Harold Godwinson|Harold Godwinson (lang:en)|1066-01-11T00:00:00Z|
House of Normandy|House of Normandy (lang:en)|William the Conqueror|William the Conqueror (lang:en)|1066-12-31T00:00:00Z|
House of Blois|House of Blois (lang:en)|Stephen, King of England|Stephen, King of England (lang:en)|1135-12-29T00:00:00Z|
...|...|...|...|...|...
Spanish House of Habsburg|Spanish House of Habsburg (lang:en)|Philip II of Spain|Philip II of Spain (lang:en)|1554-08-04T00:00:00Z|
Habsburg Spain|Habsburg Spain (lang:en)|Philip II of Spain|Philip II of Spain (lang:en)|1554-08-04T00:00:00Z|
House of Stewart di Darnley|House of Stewart di Darnley (lang:en)|James VI and I|James VI and I (lang:en)|1603-04-03T00:00:00Z|
House of Stuart|House of Stuart (lang:en)|Charles I of England|Charles I of England (lang:en)|1625-03-27T00:00:00Z|
House of Orange-Nassau|House of Orange-Nassau (lang:en)|William III of England|William III of England (lang:en)|1689-02-13T00:00:00Z|",ComplexQA/Monaco_non_time_complex/00038.json,Different answer,"Gold answer incorrectly states House of Stuart took throne via Bill of Rights 1689 (which ended Stuart rule, not established it), while KG correctly states James VI and I took throne in 1603. This is a major factual conflict in core historical detail.",major
806,where is the oldest house in america located,Taos Pueblo,Massachusetts (lang:en),SimpleQA/NQ_table_test_simple/00831.json,Different answer,"The Gold answer (Taos Pueblo) correctly identifies the specific location of the oldest continuously inhabited structure in America. The KG answer (Massachusetts) is factually incorrect and overly vague, as Massachusetts is a state and not the actual location. The answers conflict on the core geographic fact.",major
807,The 7th seeded player in the 2019 U.S. Men 's Clay Court Championships singles tournament is from a country that is how many square kilometres in area,"7,617,930",9826675.0,ComplexQA/OTT_QA_dev_complex/00108.json,Different answer,"Gold and KG answers provide conflicting area values (7,617,930 vs 9,826,675.0) for the country of the 7th seed. The difference of over 2.2 million km² is major and not due to temporal change or precision. The core factual values conflict.",major
809,who is the most selling music artist of all time,The Beatles,wd:Q2831|Michael Jackson (lang:en)|80000000.0,SimpleQA/NQ_table_test_simple/00825.json,Different answer,"The Gold answer identifies The Beatles as the most selling artist, while the KG answer incorrectly names Michael Jackson. This is a core factual conflict: The Beatles are widely recognized as the top-selling artist (with ~600M+ sales), not Michael Jackson. The KG's 80 million sales figure is also inconsistent with known data (Michael Jackson's sales are ~200M+). The difference is major due to conflicting artist identities.",major
810,"Sort the players who participated in the 2002 Masters snooker competition by their year of birth from oldest to youngest, and then alphabetically by last name for those with the same year of birth. What is the year of birth of the sixth player in this sorted list",1974,Alan McManus|1971|McManus,ComplexQA/Sportsreason_TANQ_complex/00008.json,Different answer,"The Gold answer states the sixth player's birth year is 1974. The KG answer provides a player's birth year of 1971 (from 'Alan McManus|1971|McManus'), implying this is the answer. The core year of birth conflicts (1971 vs 1974), and the 3-year discrepancy is significant for birth year facts.",major
813,where does the largest amount of federal tax revenue come from,California,income tax in the United States|income tax in the United States (lang:en),SimpleQA/NQ_table_test_simple/00590.json,Different answer,"Gold answer 'California' refers to a state (location), while KG answer 'income tax' refers to a tax type. Question asks for location ('where'), so Gold is intended as a state. KG provides tax type instead of location, creating a core factual conflict. Answers address fundamentally different concepts.",major
814,How many tracks were on side two of The Police's debut album Outlandos d'Amour,5,"Roxanne
Can't Stand Losing You
Next to You
So Lonely",ComplexQA/CompMix_table_complex/00110.json,Different answer,"Gold answer states 5 tracks (correct). KG answer lists 4 tracks, implying 4, but the actual count is 5 (missing 'The Bed's Too Big Without You'). Core fact conflict: 5 vs 4. Major factual error in count.",major
815,what is the definition of the name thomas,twin,"Thomas; male given name (lang:en)
Family name (lang:en)",SimpleQA/NQ_table_test_simple/00800.json,Different answer,"The Gold answer correctly provides the definition 'twin' (meaning of the name Thomas). The KG answer describes Thomas as a 'male given name' and 'family name' but omits the definition entirely. The KG answer fails to address the question's core request for the name's meaning, resulting in a major factual conflict.",major
816,The Skip Magnus Ramsfjell is from a 2019 World Junior Curling Championship Men 's Round Robin country with a population of how many people,"5,312,300",5328212.0,ComplexQA/OTT_QA_dev_complex/00346.json,Different answer,"The answers provide conflicting population numbers: Gold states 5,312,300 and KG states 5,328,212. The 15,912-person difference is significant for a country's population count, indicating a factual conflict rather than a formatting or precision issue.",major
817,when is the last time wisconsin missed the ncaa tournament,1997–98,2025,SimpleQA/NQ_table_test_simple/00478.json,Different answer,"Answers differ: Gold states past season 1997–98, KG states future year 2025. The last missed NCAA tournament must be in the past, making 2025 invalid. Conflict is major as KG's answer is temporally impossible for the question.",major
819,What awards did A Wrinkle in Time win?,St. Louis Film Critics Awards,Newbery Medal|Newbery Medal (lang:en),SimpleQA/CompMix_table_simple_qa/00057.json,Different answer,"Gold answer cites 'St. Louis Film Critics Awards' (a film award), but the book A Wrinkle in Time won the Newbery Medal. The award names conflict, and the Gold answer is factually incorrect for the book. The difference is major as the core award is wrong.",major
821,Which actresses were unmarried at the time that they won the Oscar for Best Actress in a Leading Role,"['Anna Magnani', 'Anne Bancroft', 'Julie Christie', 'Ellen Burstyn', 'Shirley MacLaine', 'Marlee Matlin', 'Cher', 'Jessica Lange', 'Susan Sarandon', 'Helen Hunt', 'Gwyneth Paltrow', 'Julia Roberts', 'Halle Berry', 'Nicole Kidman', 'Charlize Theron', 'Marion Cotillard', 'Natalie Portman', 'Jennifer Lawrence', 'Brie Larson', 'Emma Stone', 'Renée Zellweger', 'Michelle Yeoh', 'Janet Gaynor', 'Marie Dressler', 'Ginger Rogers', 'Jane Wyman', 'Judy Holliday', 'Shirley Booth', 'Audrey Hepburn', 'Grace Kelly', 'Meryl Streep', 'Jodie Foster', 'Katharine Hepburn', 'Vivien Leigh']","The Divorcee|The Divorcee (lang:en)|1929-01-01T00:00:00Z
Janet Gaynor|Janet Gaynor (lang:en)|1929-05-16T00:00:00Z
Seventh Heaven|Seventh Heaven (lang:en)|1929-05-16T00:00:00Z
Street Angel|Street Angel (lang:en)|1929-05-16T00:00:00Z
Sunrise: A Song of Two Humans|Sunrise: A Song of Two Humans (lang:en)|1929-05-16T00:00:00Z
...|...|...
Michelle Yeoh|Michelle Yeoh (lang:en)|2023-03-12T00:00:00Z
Emma Stone|Emma Stone (lang:en)|2024-03-10T00:00:00Z
Mikey Madison|Mikey Madison (lang:en)|2025-03-02T00:00:00Z
Anora|Anora (lang:en)|2025-03-02T00:00:00Z
Jessie Buckley|Jessie Buckley (lang:en)|2026-03-15T00:00:00Z",ComplexQA/Monaco_time_complex/00042.json,Different answer,"The Gold answer provides a complete list of 26 actresses who won Best Actress while unmarried. The KG answer is misstructured, mixing movie titles (e.g., 'The Divorcee') with actress names and future dates (2025-2026). It incorrectly includes Mikey Madison and Jessie Buckley (not Oscar winners for Best Actress) while omitting 24 names from the Gold answer. The KG answer fails to deliver the requested actress list.",major
