Source_JSON,Record_Index,Question_ID,Convmix_Question_ID,Domain,Question,Gold_Answer,QA-Pairs,Entity_1,Entity_1_Label,Entity_2,Entity_2_Label,Connection_Path,Property_Number,Property_list,Qualifier_Number,Qualifier_list
CompMix_kb.jsonl,1698,6259,2110-3,books,What is the profession of Louisa May Alcott?,Novelist,Q: What is the profession of Louisa May Alcott? | A: Novelist,Q185696,Louisa May Alcott,Q6625963,Novelist,Q185696->P106->Q6625963,1,P106,,
CompMix_kb.jsonl,1699,5061,1711-0,books,Genre of the book Treasure Island?,nautical fiction,Q: Genre of the book Treasure Island? | A: nautical fiction,Q185118,Treasure Island,Q7440128,nautical fiction,Q185118->P136->Q7440128,1,P136,,
CompMix_kb.jsonl,1701,5822,1964-4,music,Who is acoustic guitarist of the song Coloratura?,Chris Martin,Q: Who is acoustic guitarist of the song Coloratura? | A: Chris Martin,Q107636410,Coloratura,Q712860,Chris Martin,,,,,
CompMix_kb.jsonl,1704,6376,2150-0,books,who published To the Lighthouse?,Hogarth Press,Q: who published To the Lighthouse? | A: Hogarth Press,Q478016,To the Lighthouse,Q1623362,Hogarth Press,Q1623362->P112->Q40909->P800->Q478016,2,P112;P800,,
CompMix_kb.jsonl,1705,6081,2051-0,books,What is the name of the The Little Prince author?,Antoine de Saint-Exupéry,Q: What is the name of the The Little Prince author? | A: Antoine de Saint-Exupéry,Q25338,The Little Prince,Q2908,Antoine de Saint-Exup\u00E9ry,"Path1: Q25338->P110->Q2908
Path2: Q25338->P3931->Q2908
Path3: Q25338->P50->Q2908",3,P110;P3931;P50,,
CompMix_kb.jsonl,1707,6576,2216-2,tvseries,What is the production company of The Book of Boba Fett?,Lucasfilm,Q: What is the production company of The Book of Boba Fett? | A: Lucasfilm,Q104396610,The Book of Boba Fett,Q242446,Lucasfilm,Q104396610->P272->Q242446,1,P272,,
CompMix_kb.jsonl,1708,6402,2158-2,soccer,who is the head coach of the team Los Angeles FC?,Bob Bradley,Q: who is the head coach of the team Los Angeles FC? | A: Bob Bradley,Q18380286,Los Angeles FC,Q28094371,Bob Bradley,,,,,
CompMix_kb.jsonl,1709,6617,2230-1,books,what is the genre of the Klara and the Sun book?,"science fiction,dystopian fiction","Q: what is the genre of the Klara and the Sun book? | A: science fiction,dystopian fiction",Q105704813,Klara and the Sun,Q15062348,dystopian fiction,Q105704813->P136->Q15062348,1,P136,,
CompMix_kb.jsonl,1712,5260,1777-0,tvseries,"The creator of the TV series ""The Walking Dead""?",Frank Darabont,"Q: The creator of the TV series ""The Walking Dead""? | A: Frank Darabont",Q232737,The Walking Dead,Q295445,Frank Darabont,"Path1: Q232737->P162->Q295445
Path2: Q232737->P170->Q295445",2,P162;P170,,
CompMix_kb.jsonl,1713,5059,1710-3,books,Who is the cover artist of the book Treasure Island?,Louis Rhead;N. C. Wyeth,Q: Who is the cover artist of the book Treasure Island? | A: Louis Rhead;N. C. Wyeth,Q185118,Treasure Island,Q1866386,Louis Rhead,Q185118->P736->Q1866386,1,P736,,
CompMix_kb.jsonl,1713,5059,1710-3,books,Who is the cover artist of the book Treasure Island?,Louis Rhead;N. C. Wyeth,Q: Who is the cover artist of the book Treasure Island? | A: Louis Rhead;N. C. Wyeth,Q185118,Treasure Island,Q983349,Newell Convers Wyeth,Q185118->P736->Q983349,1,P736,,
CompMix_kb.jsonl,1714,5684,1918-3,soccer,What is the award received in 2009 by Luis Suárez?,AFC Ajax–player of the year,Q: What is the award received in 2009 by Luis Suárez? | A: AFC Ajax–player of the year,Q52373679,AFC Ajax\u2013player of the year,Q26517,Luis Su\u00E1rez,,,,,
CompMix_kb.jsonl,1715,6189,2087-0,tvseries,Which American sitcom was a spin-off from another American sitcom Cheers?,Frasier,Q: Which American sitcom was a spin-off from another American sitcom Cheers? | A: Frasier,Q732063,Cheers,Q209282,Frasier,"Path1: Q732063->P156->Q209282
Path2: Q732063->P2512->Q209282
Path3: Q732063->P4969->Q209282",3,P156;P2512;P4969,,
CompMix_kb.jsonl,1716,6503,2192-1,movies,Which is based on the movie The Addams Family?,The Addams Family,Q: Which is based on the movie The Addams Family? | A: The Addams Family,Q54825652,The Addams Family,Q3817916,The Addams Family,Q54825652->P144->Q3817916,1,P144,,
CompMix_kb.jsonl,1718,5877,1983-0,movies,Director of the film The Night House?,David Bruckner,Q: Director of the film The Night House? | A: David Bruckner,Q77906196,The Night House,Q17513204,David Bruckner,Q77906196->P57->Q17513204,1,P57,,
CompMix_kb.jsonl,1719,6401,2158-1,soccer,who is the chief executive officer of Los Angeles FC team?,Peter Guber,Q: who is the chief executive officer of Los Angeles FC team? | A: Peter Guber,Q18380286,Los Angeles FC,Q970867,Peter Guber,Q18380286->P169->Q970867,1,P169,,
CompMix_kb.jsonl,1720,5488,1853-0,movies,Director of the Blade Runner movie?,Ridley Scott,Q: Director of the Blade Runner movie? | A: Ridley Scott,Q184843,Blade Runner,Q56005,Ridley Scott,Q184843->P57->Q56005,1,P57,,
CompMix_kb.jsonl,1721,5887,1986-3,tvseries,"Which award received the series ""Mad Man""?",Primetime Emmy Award for Outstanding Drama Series,"Q: Which award received the series ""Mad Man""? | A: Primetime Emmy Award for Outstanding Drama Series",Q223977,Mad Men,Q989438,Primetime Emmy Award for Outstanding Drama Series,Q223977->P166->Q989438,1,P166,,
CompMix_kb.jsonl,1722,5197,1756-2,tvseries,Which place of Toby Stephens?,London,Q: Which place of Toby Stephens? | A: London,Q40103,Toby Stephens,Q25201358,London,,,,,
CompMix_kb.jsonl,1725,6580,2218-0,soccer,Who won Euro 2020?,Italy national association football team,Q: Who won Euro 2020? | A: Italy national association football team,Q373501,UEFA Euro 2020,Q676899,Italy national association football team,"Path1: Q373501->P1346->Q676899
Path2: Q373501->P1923->Q676899",2,P1346;P1923,,
CompMix_kb.jsonl,1727,6317,2130-1,books,Who was the book The Great Gatsby named after?,Jay Gatsby,Q: Who was the book The Great Gatsby named after? | A: Jay Gatsby,Q214371,The Great Gatsby,Q7048121,Jay Gatsby,"Path1: Q214371->P138->Q7048121
Path2: Q214371->P674->Q7048121",2,P138;P674,,
CompMix_kb.jsonl,1728,5153,1742-0,movies,Who is the writer of the movie The Incredible Hulk?,Zak Penn,Q: Who is the writer of the movie The Incredible Hulk? | A: Zak Penn,Q466611,The Incredible Hulk,Q19031,Zak Penn,Q466611->P58->Q19031,1,P58,,
CompMix_kb.jsonl,1729,6381,2151-0,books,Publisher of novel To the Lighthouse?,Hogarth Press,Q: Publisher of novel To the Lighthouse? | A: Hogarth Press,Q478016,To the Lighthouse,Q1623362,Hogarth Press,Q1623362->P112->Q40909->P800->Q478016,2,P112;P800,,
CompMix_kb.jsonl,1730,5548,1873-0,movies,Who is the  costume designer Titanic this movie?,Deborah Lynn Scott,Q: Who is the  costume designer Titanic this movie? | A: Deborah Lynn Scott,Q44578,Titanic,Q176324,Deborah Lynn Scott,Q44578->P2515->Q176324,1,P2515,,
CompMix_kb.jsonl,1732,6537,2203-0,movies,Who is the director of film Atrangi Re?,Aanand L. Rai,Q: Who is the director of film Atrangi Re? | A: Aanand L. Rai,Q87196215,Atrangi Re,Q16213716,Aanand L. Rai,"Path1: Q87196215->P162->Q16213716
Path2: Q87196215->P57->Q16213716",2,P162;P57,,
CompMix_kb.jsonl,1733,6387,2153-0,movies,screenwriter for movie American Gangster?,Steven Zaillian,Q: screenwriter for movie American Gangster? | A: Steven Zaillian,Q270351,American Gangster,Q291141,Steven Zaillian,Q270351->P58->Q291141,1,P58,,
CompMix_kb.jsonl,1738,5180,1750-3,books,Who wrote the Outlander novel series?,Diana Gabaldon,Q: Who wrote the Outlander novel series? | A: Diana Gabaldon,Q18153036,Outlander series,Q272492,Diana Gabaldon,Q18153036->P50->Q272492,1,P50,,
CompMix_kb.jsonl,1739,6519,2197-0,tvseries,genre of the tv series The Following?,drama television series,Q: genre of the tv series The Following? | A: drama television series,Q1366112,drama television series,Q1189631,The Following,Q1189631->P136->Q1366112,1,P136,,
CompMix_kb.jsonl,1740,5128,1733-0,movies,Who played the leading role in the movie Rocky?,Sylvester Stallone,Q: Who played the leading role in the movie Rocky? | A: Sylvester Stallone,Q188652,Rocky,Q40026,Sylvester Stallone,"Path1: Q188652->P161->Q40026
Path2: Q188652->P58->Q40026",2,P161;P58,,
CompMix_kb.jsonl,1741,5667,1912-4,movies,What is the BBFC rating of the film Black Widow?,12A certificate,Q: What is the BBFC rating of the film Black Widow? | A: 12A certificate,Q23894626,Black Widow,Q23301855,12A certificate,Q23894626->P2629->Q23301855,1,P2629,,
CompMix_kb.jsonl,1742,6178,2084-0,music,"Which R&B group recorded the single ""This Is for the Lover in You"" in 1980?",Shalamar,"Q: Which R&B group recorded the single ""This Is for the Lover in You"" in 1980? | A: Shalamar",Q7786031,This Is for the Lover in You,Q1329167,Shalamar,Q7786031->P175->Q1329167,1,P175,,
CompMix_kb.jsonl,1744,5438,1836-3,tvseries,Where was Jerry Seinfeld born?,Brooklyn,Q: Where was Jerry Seinfeld born? | A: Brooklyn,Q215506,Jerry Seinfeld,Q18419,Brooklyn,Q215506->P19->Q18419,1,P19,,
CompMix_kb.jsonl,1745,5477,1850-0,books,"Who was the author of the book ""Adventures of Huckleberry Finn""?",Mark Twain,"Q: Who was the author of the book ""Adventures of Huckleberry Finn""? | A: Mark Twain",Q215410,Adventures of Huckleberry Finn,Q7245,Mark Twain,Q215410->P50->Q7245,1,P50,,
CompMix_kb.jsonl,1747,5483,1852-0,movies,"Who was directed the movie ""Blade Runner""?",Ridley Scott,"Q: Who was directed the movie ""Blade Runner""? | A: Ridley Scott",Q184843,Blade Runner,Q56005,Ridley Scott,Q184843->P57->Q56005,1,P57,,
CompMix_kb.jsonl,1748,5489,1854-0,music,"Who was the singer of the song ""Easy on Me""?",Adele,"Q: Who was the singer of the song ""Easy on Me""? | A: Adele",Q108805763,Easy on Me,Q23215,Adele,"Path1: Q108805763->P175->Q23215
Path2: Q108805763->P676->Q23215",2,P175;P676,,
CompMix_kb.jsonl,1749,5566,1879-0,soccer,which country of Paris Saint-Germain F.C. team?,France,Q: which country of Paris Saint-Germain F.C. team? | A: France,Q483020,Paris Saint-Germain F.C.,Q142,France,Q483020->P17->Q142,1,P17,,
CompMix_kb.jsonl,1750,5242,1771-0,books,Author of book The Color Purple?,Alice Walker,Q: Author of book The Color Purple? | A: Alice Walker,Q223299,The Color Purple,Q215868,Alice Walker,"Path1: Q223299->P1877->Q215868
Path2: Q223299->P58->Q215868",2,P1877;P58,,
CompMix_kb.jsonl,1752,5198,1756-3,tvseries,Which company produces the series Lost in Space?,Legendary Pictures,Q: Which company produces the series Lost in Space? | A: Legendary Pictures,Q25341232,Lost in Space,Q621364,Legendary Pictures,Q25341232->P272->Q621364,1,P272,,
CompMix_kb.jsonl,1753,5119,1730-2,books,What is the genre of Catcher in the Rye?,Bildungsroman,Q: What is the genre of Catcher in the Rye? | A: Bildungsroman,Q183883,The Catcher in the Rye,Q223945,Bildungsroman,Q183883->P136->Q223945,1,P136,,
CompMix_kb.jsonl,1756,5718,1930-2,books,What is the genre of the book Pride and Prejudice?,novel of manners,Q: What is the genre of the book Pride and Prejudice? | A: novel of manners,Q170583,Pride and Prejudice,Q538812,novel of manners,Q170583->P136->Q538812,1,P136,,
CompMix_kb.jsonl,1757,5145,1738-4,soccer,How many years did Álvaro Morata play for Real Madrid CF?,4,Q: How many years did Álvaro Morata play for Real Madrid CF? | A: 4,Q48770,\u00C1lvaro Morata,Q48770,\u00C1lvaro Morata,,,,,
CompMix_kb.jsonl,1757,5145,1738-4,soccer,How many years did Álvaro Morata play for Real Madrid CF?,4,Q: How many years did Álvaro Morata play for Real Madrid CF? | A: 4,Q8682,Real Madrid C.F.,Q48770,\u00C1lvaro Morata,Q48770->P54->Q8682,1,P54,,
CompMix_kb.jsonl,1758,5844,1972-2,movies,Where was Vivien Leigh born?,Darjeeling,Q: Where was Vivien Leigh born? | A: Darjeeling,Q129429,Vivien Leigh,Q169997,Darjeeling,Q129429->P19->Q169997,1,P19,,
CompMix_kb.jsonl,1760,6004,2026-0,tvseries,Who played Bloom in Fate: The Winx Saga,Abigail Cowen,Q: Who played Bloom in Fate: The Winx Saga | A: Abigail Cowen,Q68210731,Fate: The Winx Saga,Q63379797,Abigail Cowen,Q68210731->P161->Q63379797,1,P161,,
CompMix_kb.jsonl,1760,6004,2026-0,tvseries,Who played Bloom in Fate: The Winx Saga,Abigail Cowen,Q: Who played Bloom in Fate: The Winx Saga | A: Abigail Cowen,Q390488,Bloom,Q63379797,Abigail Cowen,Q390488->P175->Q63379797,1,P175,,
CompMix_kb.jsonl,1761,5561,1878-0,soccer,From which country is Paris Saint-Germain?,France,Q: From which country is Paris Saint-Germain? | A: France,Q483020,Paris Saint-Germain F.C.,Q142,France,Q483020->P17->Q142,1,P17,,
CompMix_kb.jsonl,1762,5077,1716-2,tvseries,What is the award received by,Zilveren Televizier-Tulp,Q: What is the award received by | A: Zilveren Televizier-Tulp,Q207375,ER,Q20890445,Zilveren Televizier-Tulp,Q207375->P166->Q20890445,1,P166,,
CompMix_kb.jsonl,1763,6066,2046-2,tvseries,What is the name of Blair Waldorf's spouse in the show Gossip Girl?,Charles Bartholomew Bass,Q: What is the name of Blair Waldorf's spouse in the show Gossip Girl? | A: Charles Bartholomew Bass,Q199853,Gossip Girl,Q2336506,Charles Bartholomew Bass,Q199853->P674->Q2336506,1,P674,,
CompMix_kb.jsonl,1764,6183,2085-0,music,"The 1980 single ""This Is for the Lover in You"" was recorded by which R&B act?",Shalamar,"Q: The 1980 single ""This Is for the Lover in You"" was recorded by which R&B act? | A: Shalamar",Q7786031,This Is for the Lover in You,Q1329167,Shalamar,Q7786031->P175->Q1329167,1,P175,,
CompMix_kb.jsonl,1765,5995,2022-3,movies,Who directed Willy Wonka and the Chocolate Factory?,Mel Stuart,Q: Who directed Willy Wonka and the Chocolate Factory? | A: Mel Stuart,Q936327,Willy Wonka & the Chocolate Factory,Q1380505,Mel Stuart,Q936327->P57->Q1380505,1,P57,,
CompMix_kb.jsonl,1766,6010,2028-0,soccer,What country won in men's soccer at the 2020 olympics?,Brazil,Q: What country won in men's soccer at the 2020 olympics? | A: Brazil,Q38278429,football at the 2020 Summer Olympics,Q899189,Brazil Olympic football team,,,,,
CompMix_kb.jsonl,1767,6403,2158-3,soccer,where was the home venue for the Los Angeles FC team?,Banc of California Stadium,Q: where was the home venue for the Los Angeles FC team? | A: Banc of California Stadium,Q18380286,Los Angeles FC,Q22096111,Banc of California Stadium,Q18380286->P115->Q22096111,1,P115,,
CompMix_kb.jsonl,1768,6520,2198-0,soccer,What is the position played by Christian Pulisic?,midfielder,Q: What is the position played by Christian Pulisic? | A: midfielder,Q22279773,Christian Pulisic,Q193592,midfielder,Q22279773->P413->Q193592,1,P413,,
CompMix_kb.jsonl,1771,6581,2218-1,soccer,Who lost in the Euro 2020 final?,England national association football team,Q: Who lost in the Euro 2020 final? | A: England national association football team,Q72387958,UEFA Euro 2020 Final,Q47762,England national association football team,Q72387958->P1923->Q47762,1,P1923,,
CompMix_kb.jsonl,1774,5065,1712-3,movies,What is the Genre of the movie The Matrix Revolutions?,science fiction action film,Q: What is the Genre of the movie The Matrix Revolutions? | A: science fiction action film,Q207536,The Matrix Revolutions,Q20656232,science fiction action film,Q207536->P136->Q20656232,1,P136,,
CompMix_kb.jsonl,1775,6464,2178-4,soccer,What is Helen Svedin's occupation?,model,Q: What is Helen Svedin's occupation? | A: model,Q446037,Helen Svedin,Q4610556,model,Q446037->P106->Q4610556,1,P106,,
CompMix_kb.jsonl,1776,6125,2066-1,tvseries,Who directed the Tv series Decoupled?,Hardik Mehta,Q: Who directed the Tv series Decoupled? | A: Hardik Mehta,Q110323803,Decoupled,Q35488479,Hardik Mehta,,,,,
CompMix_kb.jsonl,1777,6489,2187-0,tvseries,Which superhero franchise does the uperhero tv series Agents of S.H.I.E.L.D. belong to?,Marvel Cinematic Universe,Q: Which superhero franchise does the uperhero tv series Agents of S.H.I.E.L.D. belong to? | A: Marvel Cinematic Universe,Q537911,Agents of S.H.I.E.L.D.,Q642878,Marvel Cinematic Universe,"Path1: Q537911->P1434->Q642878
Path2: Q537911->P8345->Q642878",2,P1434;P8345,,
CompMix_kb.jsonl,1778,6192,2088-2,soccer,Who took the penalty kick that Alex Morgan won in the 2019 Women's World Cup final against Netherland?,Megan Rapinoe,Q: Who took the penalty kick that Alex Morgan won in the 2019 Women's World Cup final against Netherland? | A: Megan Rapinoe,Q64831570,2019 FIFA Women's World Cup Final,Q260725,Megan Rapinoe,Q64831570->P1363->Q260725,1,P1363,,
CompMix_kb.jsonl,1778,6192,2088-2,soccer,Who took the penalty kick that Alex Morgan won in the 2019 Women's World Cup final against Netherland?,Megan Rapinoe,Q: Who took the penalty kick that Alex Morgan won in the 2019 Women's World Cup final against Netherland? | A: Megan Rapinoe,Q233510,Alex Morgan,Q260725,Megan Rapinoe,Q260725->P54->Q334526->P634->Q233510,2,P54;P634,,
CompMix_kb.jsonl,1779,5208,1760-1,books,Where did Fyodor Dostoyevsky die?,Saint Petersburg,Q: Where did Fyodor Dostoyevsky die? | A: Saint Petersburg,Q991,Fyodor Dostoyevsky,Q656,Saint Petersburg,Q991->P20->Q656,1,P20,,
CompMix_kb.jsonl,1780,5932,2002-0,movies,Who is the director of the movie Section 375?,Ajay Bahl,Q: Who is the director of the movie Section 375? | A: Ajay Bahl,Q62815320,Section 375,Q88572808,Ajay Bahl,,,,,
CompMix_kb.jsonl,1782,6579,2217-0,tvseries,Name of female lead in The Book of Boba Fett?,Ming-Na Wen,Q: Name of female lead in The Book of Boba Fett? | A: Ming-Na Wen,Q104396610,The Book of Boba Fett,Q254205,Ming-Na Wen,Q104396610->P161->Q254205,1,P161,,
CompMix_kb.jsonl,1784,5866,1980-0,books,"Who was the writer of the book ""The Outsiders""?",S. E. Hinton,"Q: Who was the writer of the book ""The Outsiders""? | A: S. E. Hinton",Q1215312,The Outsiders,Q117425,Susan Eloise Hinton,Q1215312->P50->Q117425,1,P50,,
CompMix_kb.jsonl,1786,5958,2010-2,books,What is the genre of the book the little women?,Bildungsroman,Q: What is the genre of the book the little women? | A: Bildungsroman,Q523076,Little Women,Q223945,Bildungsroman,Q523076->P136->Q223945,1,P136,,
CompMix_kb.jsonl,1787,6245,2106-1,tvseries,What genre does the series Fringe belong to?,American science fiction television,Q: What genre does the series Fringe belong to? | A: American science fiction television,Q3815,Fringe,Q7863489,U.S. television science fiction,,,,,
CompMix_kb.jsonl,1788,6511,2194-3,music,What is the native language of Selena Gomez?,English,Q: What is the native language of Selena Gomez? | A: English,Q83287,Selena Gomez,Q1860,English,Q83287->P1412->Q1860,1,P1412,,
CompMix_kb.jsonl,1790,5022,1698-2,soccer,Which position did Michael Ballack play in?,midfielder,Q: Which position did Michael Ballack play in? | A: midfielder,Q11948,Michael Ballack,Q193592,midfielder,Q11948->P413->Q193592,1,P413,,
CompMix_kb.jsonl,1792,6356,2142-4,movies,What is the BBFC rating of the movie Eternals?,12A certificate,Q: What is the BBFC rating of the movie Eternals? | A: 12A certificate,Q23894629,Eternals,Q23301855,12A certificate,Q23894629->P2629->Q23301855,1,P2629,,
CompMix_kb.jsonl,1793,5752,1942-0,movies,What is the main subject of The Dark Knight?,terrorism,Q: What is the main subject of The Dark Knight? | A: terrorism,Q163872,The Dark Knight,Q7283,terrorism,Q163872->P921->Q7283,1,P921,,
CompMix_kb.jsonl,1794,6028,2034-0,music,What is the genre played by Mstislav Rostropovich?,classical music,Q: What is the genre played by Mstislav Rostropovich? | A: classical music,Q152043,Mstislav Rostropovich,Q9730,western classical music,Q152043->P136->Q9730,1,P136,,
