question,gold_answer,KG answer,file_path
Which is the First Hindi movie as Cinematographer of Mr. Laxman Utekar,Khanna & Iyer,English Vinglish|2012-01-01T00:00:00Z,ComplexQA/CompMix_table_complex/00224.json
What is the stage name of the singer-song writer to which Valerie & Tristan danced with in week three of Dancing with the Stars ( American season 17 week 3 ),Mika,Pat Benatar,ComplexQA/OTT_QA_dev_complex/00002.json
where is fort myers located at in florida,26°37′N 81°50′W﻿ / ﻿26.617°N 81.833°W,Lee County,SimpleQA/NQ_table_test_simple/00922.json
when does jo come in grey's anatomy,season 9,"Going, Going, Gone|2012-09-27T00:00:00Z",SimpleQA/NQ_table_test_simple/00056.json
Which movie won the Best Picture 93rd Academy Award?,Nomadland,Careless,SimpleQA/CompMix_table_simple_qa/00236.json
What prestigious awards have been won by each of the past four Savilian Professors of Astronomy,"[['Shaw Prize', 'Royal Society Wolfson Research Merit Award', 'Eddington Medal', 'IOP Dirac Medal'], ['Sloan Research Fellow', 'Guggenheim Fellow', 'Fellow of the American Physical Society', 'Fellow of the Royal Society', 'Inclusion in the American Academy of Arts and Sciences', 'Gold Medal of the Royal Astronomical Society', 'Balzan Prize for his works on the early Universe', 'Member of the US National Academy of Sciences', 'Henry Norris Russell Lectureship', 'Gruber Prize in Cosmology with Nicholas Kaiser for their seminal contributions to the theory of cosmological structure formation and probes of dark matter', 'Fellow of the American Astronomical Society', 'Nick Kylafis Lecturer'], ['Maxwell Medal', 'Prize of the Institute of Physics', 'Fellow of the Royal Society (FRS)', 'Bodossaki Foundation Academic and Cultural Prize for Astrophysics', 'Robinson Prize in Cosmology', 'Dannie Heineman Prize for Astrophysics', 'Gruber Prize in Cosmology', 'Nemitsas Prize in Physics', 'Hughes Medal of the Royal Society', 'Gold Medal of the Royal Astronomical Society'], ['{}']]",David Gregory|Fellow of the Royal Society|John Keill|James Bradley|William Fishburn Donkin|Copley Medal,ComplexQA/Monaco_time_complex/00020.json
"What is the total amount of people in the city with the call sign DXKO , which is served by Kalayaan Broadcasting System , Inc. Gold FM station","169,393",741617.0,ComplexQA/OTT_QA_dev_complex/00062.json
when was the last time america hosted the summer olympics,Salt Lake City,1996,SimpleQA/NQ_table_test_simple/00532.json
What is the genre of the TV series Cursed composer Jeff Russo,Rock music,adventure television series|teen drama television|fantasy television series,ComplexQA/CompMix_infobox_complex/00281.json
When was this circular fortification constructed on the 172-acre island in New York Harbor 732 m away from Manhattan Island in New York City,early 19th century,1807-01-01T00:00:00Z,ComplexQA/OTT_QA_dev_complex/00339.json
what is tittle of the book The Brothers Karamazov?,Братья Карамазовы,The Brothers Karamazov,SimpleQA/CompMix_table_simple_qa/00319.json
What is the length of the burnout song of the album Dookie?,2:07,128.0,SimpleQA/CompMix_table_simple_qa/00324.json
who sings that aint no way to go,Brooks & Dunn,Aretha Franklin,SimpleQA/NQ_table_test_simple/00788.json
What is the translated title of the Danish court in which people or other entities who can not repay debts to creditors can seek relief,The Agent,Danish Debt Collection Agency,ComplexQA/OTT_QA_dev_complex/00260.json
Which actresses were unmarried at the time that they won the Oscar for Best Actress in a Leading Role,"['Anna Magnani', 'Anne Bancroft', 'Julie Christie', 'Ellen Burstyn', 'Shirley MacLaine', 'Marlee Matlin', 'Cher', 'Jessica Lange', 'Susan Sarandon', 'Helen Hunt', 'Gwyneth Paltrow', 'Julia Roberts', 'Halle Berry', 'Nicole Kidman', 'Charlize Theron', 'Marion Cotillard', 'Natalie Portman', 'Jennifer Lawrence', 'Brie Larson', 'Emma Stone', 'Renée Zellweger', 'Michelle Yeoh', 'Janet Gaynor', 'Marie Dressler', 'Ginger Rogers', 'Jane Wyman', 'Judy Holliday', 'Shirley Booth', 'Audrey Hepburn', 'Grace Kelly', 'Meryl Streep', 'Jodie Foster', 'Katharine Hepburn', 'Vivien Leigh']",The Divorcee|1929-01-01T00:00:00Z|Janet Gaynor|1929-05-16T00:00:00Z|Seventh Heaven|Street Angel|Sunrise: A Song of Two Humans|...|Michelle Yeoh|2023-03-12T00:00:00Z|Emma Stone|2024-03-10T00:00:00Z|Mikey Madison|2025-03-02T00:00:00Z|Anora|Jessie Buckley|2026-03-15T00:00:00Z,ComplexQA/Monaco_time_complex/00042.json
how many kilometers of great wall of china,"21,196 km",21195.0,SimpleQA/NQ_table_test_simple/00408.json
What is the book name followed by the book To the Lighthouse,Orlando: A Biography,The New Dress,ComplexQA/CompMix_infobox_complex/00297.json
Who was interested in the novel Emma?,Northanger Abbey,Jim O'Hanlon|Eric Fellner|Tim Bevan|Sue Birtwistle|Autumn de Wilde|...|Rajshree Ojha|Rhea Kapoor|Sunil Manchanda|Twink Caplan|Graham Broadbent,SimpleQA/CompMix_table_simple_qa/00253.json
when was the last time there was a school shooting in canada,"January 22, 2016",2026 Tumbler Ridge shootings|2026-02-10T00:00:00Z,SimpleQA/NQ_table_test_simple/00181.json
when is the new dumping ground coming out 2017,15 December 2017,"The Dumping Ground, series 5|2017-01-20T00:00:00Z",SimpleQA/NQ_table_test_simple/00895.json
"Over the past 30 years, which women have served as Cabinet members in the United States, Chronologically","['Donna Shalala', ""Hazel R. O'Leary"", 'Janet Reno', 'Madeleine Albright', 'Alexis Herman', 'Ann Veneman', 'Elaine Chao', 'Gale Norton', 'Margaret Spellings', 'Condoleezza Rice', 'Mary E. Peters', 'Hillary Clinton', 'Janet Napolitano', 'Hilda Solis', 'Kathleen Sebelius', 'Sally Jewell', 'Penny Pritzker', 'Sylvia Burwell', 'Loretta Lynch', 'Betsy DeVos', 'Kirstjen Nielsen', 'Kamala Harris', 'Janet Yellen', 'Jennifer Granholm', 'Gina Raimondo', 'Marcia Fudge', 'Deb Haaland']",William Perry|United States Secretary of Defense|1994-02-03T00:00:00Z|Leon Panetta|White House Chief of Staff|1994-07-17T00:00:00Z|Robert Rubin|United States Secretary of the Treasury|1995-01-10T00:00:00Z|Dan Glickman|United States Secretary of Agriculture|1995-03-30T00:00:00Z|Joseph E. Stiglitz|Chair of the Council of Economic Advisers|1995-06-28T00:00:00Z|...|Pete Hegseth|2025-09-05T00:00:00Z|Mike Waltz|United States Ambassador to the United Nations|2025-09-21T00:00:00Z|Markwayne Mullin|United States Secretary of Homeland Security|2026-03-31T00:00:00Z|Keith Sonderling|United States Secretary of Labor|2026-04-20T00:00:00Z|Hung Cao|United States Secretary of the Navy|2026-04-22T00:00:00Z,ComplexQA/Monaco_time_complex/00049.json
where is dia de los muertos celebrated in mexico,October 31,Jalisco|Mexico City|Nuevo León|Oaxaca|Sonora|...|Hidalgo|Campeche|Tabasco|State of Mexico|Tlaxcala,SimpleQA/NQ_table_test_simple/00694.json
when does the new gotham season come out,"September 21, 2017","Gotham, season 5|2019-04-25T00:00:00Z",SimpleQA/NQ_table_test_simple/00890.json
when did the lion king start on broadway,Broadway,1997-01-01T00:00:00Z,SimpleQA/NQ_table_test_simple/00673.json
what was the last episode of the flash,The Elongated Knight Rises,"A New World, Part Four",SimpleQA/NQ_table_test_simple/00461.json
when was the last time a hurricane hit the uk,autumn of 2017,1987-01-01T00:00:00Z,SimpleQA/NQ_table_test_simple/00121.json
where does the largest amount of federal tax revenue come from,California,income tax in the United States,SimpleQA/NQ_table_test_simple/00590.json
what is the longest panic at the disco song title,"""There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought Of It Yet""",Don't Threaten Me with a Good Time,SimpleQA/NQ_table_test_simple/00513.json
What was the first nickname of the rider who was first place in the Men 's 4X in 2003 UCI Mountain Bike World Cup,The Golden Child,Brian Thomas Lopes,ComplexQA/OTT_QA_dev_complex/00364.json
what was vietnam called in the years before world war 2,French Indochina,Anam|Annam,SimpleQA/NQ_table_test_simple/00379.json
What films did Tom Hanks appear in between 1985 and 2015,"['The Man with One Red Shoe', 'Volunteers', 'The Money Pit', 'Nothing in Common', 'Every Time We Say Goodbye', 'Dragnet', 'Big', 'Punchline', ""The 'Burbs"", 'Turner & Hooch', 'Joe Versus the Volcano', 'The Bonfire of the Vanities', 'Radio Flyer', 'A League of Their Own', 'Sleepless in Seattle', 'Philadelphia', 'Forrest Gump', 'Apollo 13', 'Toy Story', 'That Thing You Do!', 'Saving Private Ryan', ""You've Got Mail"", 'Toy Story 2', 'The Green Mile', 'Cast Away', 'Road to Perdition', 'Catch Me If You Can', 'The Ladykillers', 'The Terminal', 'The Polar Express', 'The Da Vinci Code', ""Charlie Wilson's War"", 'The Great Buck Howard', 'Angels & Demons', 'Toy Story 3', 'Larry Crowne', 'Extremely Loud & Incredibly Close', 'Cloud Atlas', 'Captain Phillips', 'Saving Mr. Banks', 'Bridge of Spies']",Volunteers|The Man with One Red Shoe|The Money Pit|Nothing in Common|...|And the Oscar Goes To...|I Really Like You|Bridge of Spies|Ithaca,ComplexQA/Monaco_non_time_complex/00045.json
What division does Paris Saint-Germain Féminine belong to?,Division 1 Féminine,Première Ligue,SimpleQA/CompMix_table_simple_qa/00092.json
Who was the Head coach of the soccerUnited States men's national soccer team,Gregg Berhalter,Mauricio Pochettino,ComplexQA/CompMix_infobox_complex/00153.json
Who is the head coach of the United States men's national soccer team,Gregg Berhalter,Mauricio Pochettino,ComplexQA/CompMix_infobox_complex/00146.json
Who formed Poco to which Woo Ji-won & Choi Song-hwa danced the Quickstep in the TV show Dancing with the Stars ( South Korean season 3 ),"Richie Furay , Jim Messina and Rusty Young",Anca Pop,ComplexQA/OTT_QA_dev_complex/00154.json
who is the director of FC Barcelona team?,Mateu Alemany,Hansi Flick,SimpleQA/CompMix_table_simple_qa/00135.json
What are the different extinct dog breeds ?,Alaunt | Alpine Mastiff | Belgian Mastiff | Blue Paul Terrier | Braque Dupuy | Bull and terrier | Bullenbeisser | Chien-gris | Chiribaya Dog | Cordoba Fighting Dog | Cumberland Sheepdog | Cur | Dalbo dog | Dogo cubano | English Water Spaniel | English White Terrier | Fila da Terceira | Hare Indian Dog | Hawaiian Poi Dog | Kurī | Lapponian Shepherd | Limer | Marquesan Dog | Moscow Water Dog | Norfolk Spaniel | North Country Beagle | Old Croatian Sighthound | Old English Bulldog | Old Spanish Pointer | Paisley Terrier | Polynesian Dog | Rache | Rastreador Brasileiro | Russian Tracker | [[St. Johns water dog|St Johns water dog]] | Sakhalin Husky (Karafuto Ken in Japan) | Salish Wool Dog | Southern Hound | Staghound | Tahitian Dog | Talbot Hound | Toy Bulldog | Toy Trawler Spaniel | Turnspit dog | Tweed Water Spaniel | Welsh Hillman,wd:Q136823142,SimpleQA/Qampari_wikitables_simple/00061.json
which film won the oscar for best animated feature in 2007,Ratatouille,Happy Feet,SimpleQA/NQ_table_test_simple/00120.json
who lives in the blue house in balamory,Edie McCredie,Eunice rousseaui,SimpleQA/NQ_table_test_simple/00386.json
who is the original singer of you re going to love me,Jennifer Holliday,Passpo,SimpleQA/NQ_table_test_simple/00658.json
when was the last time an american won the new york marathon,2017,1970|Gary Muhrcke,SimpleQA/NQ_table_test_simple/00835.json
what is the name of the last episode of spongebob,"""Bottle Burglars""",The Green Tentacle/Happy Krabby Birthday,SimpleQA/NQ_table_test_simple/00619.json
"The console video game localized by Aksys Games that was released on October 6 , 2016 by Arc System Works had whom as the main protagonist",Ragna,Noel Vermillion,ComplexQA/OTT_QA_dev_complex/00191.json
What was the first show to win the Outstanding Multi-Camera Picture Editing for a Comedy Series award,The Adams Chronicles,How I Met Your Mother|2012-01-01T00:00:00Z,ComplexQA/CompMix_table_complex/00040.json
In which year does Alisha Chinai won the award Best Music Video,1996,Filmfare Award for Best Female Playback Singer|2006-01-01T00:00:00Z|Apsara Award for Best Female Playback Singer|IIFA Award for Best Female Playback|Bollywood Movie Award – Best Playback Singer Female,ComplexQA/CompMix_table_complex/00192.json
who is the president of the republic of zambia,Edgar Lungu,Hakainde Hichilema,SimpleQA/NQ_table_test_simple/00032.json
who ran the fastest 40 yard dash in the nfl,John Ross,wd:Q3057829|4.25,SimpleQA/NQ_table_test_simple/00587.json
what is the largest city in the united states per square mile,Sitka,Rapid City|1209726.473361,SimpleQA/NQ_table_test_simple/00457.json
who wrote the declaration of man and citizen,"General Lafayette, (sometimes with Thomas Jefferson) and Honoré Mirabeau",National Constituent Assembly,SimpleQA/NQ_table_test_simple/00111.json
"What is the area of this bay that held the competition consisting of five classes , each consisting of seven races at the 1956 Summer Olympics","1,930 square kilometres",1930.0,ComplexQA/OTT_QA_dev_complex/00178.json
What is the nickname of the team that Stephen Nicol scored against in a 2 - 2 draw during the 1983–84 Liverpool F.C . season in League Cup,The owls,Τα Κριάρια,ComplexQA/OTT_QA_dev_complex/00070.json
What is the social media followers of the gang of four in twitter,"11,708",19400.0,ComplexQA/CompMix_infobox_complex/00117.json
when does the new episodes of supernatural start,"October 12, 2017","Supernatural, season 15|2019-10-10T00:00:00Z",SimpleQA/NQ_table_test_simple/00008.json
What color kits did the Isle of Man Premier League football club have that played on an amateur level in the 99th league competition,amber and black kits,Rushen United F.C.|Peel A.F.C.|Pulrose United A.F.C.|Douglas and District F.C.|Union Mills F.C.|...|Ayre United A.F.C.|St Marys A.F.C.|Northern Athletic A.F.C.|Ramsey Youth Centre and Old Boys F.C.|Laxey A.F.C.,ComplexQA/OTT_QA_dev_complex/00353.json
Which body systems are stressed during the August 2016 event which requires two laps around a 400m track and Laura Ikauniece earned a personal best,aerobic and anaerobic,cardiovascular system|semi-minor axis|Lampertswalde,ComplexQA/OTT_QA_dev_complex/00285.json
What was the nickname of the soccer United States men's national soccer team,Stars and Stripes The Yanks,EUA|SUA|USA|ЗША,ComplexQA/CompMix_infobox_complex/00157.json
which material is the heaviest in term of density,Osmium,micro black hole,SimpleQA/NQ_table_test_simple/00556.json
who was first governor general of british india,Louis Mountbatten,Agostinho da Anunciação|1691-01-09T00:00:00Z,SimpleQA/NQ_table_test_simple/00954.json
where is tigris river located on the world map,38°29′0″N 39°25′0″E﻿ / ﻿38.48333°N 39.41667°E,Iraq,SimpleQA/NQ_table_test_simple/00582.json
"When did the hometown of the tallest player who left Syracuse Orange men 's soccer team in 2019 , officially become a major city",1915,St. Louis|1764-01-01T00:00:00Z,ComplexQA/OTT_QA_dev_complex/00355.json
how many students attend university of texas at austin,"51,331",40804.0,SimpleQA/NQ_table_test_simple/00356.json
What was the final album the Beatles produced?,Let it Be,The Beatles' Christmas Album,SimpleQA/CompMix_table_simple_qa/00196.json
who is the oldest wrestler that is still wrestling,Dory Funk Jr.,Muharrem Candaş|1921,SimpleQA/NQ_table_test_simple/00004.json
who won the 2017 sports personality of the year,Mo Farah,"Anne, Princess Royal",SimpleQA/NQ_table_test_simple/00046.json
which is the tallest building in the world 2018,Burj Khalifa,Opera Nova|3419.0,SimpleQA/NQ_table_test_simple/00093.json
when do new episodes of riverdale season 2 come out,"January 31, 2018 | February 7, 2018 | TBA | April 18, 2018",2017-10-18T00:00:00Z|2017-10-25T00:00:00Z|2017-11-01T00:00:00Z|2017-11-08T00:00:00Z|2017-11-15T00:00:00Z|...|2018-03-28T00:00:00Z|2018-04-25T00:00:00Z|2018-05-02T00:00:00Z|2018-05-09T00:00:00Z|2018-05-16T00:00:00Z,SimpleQA/NQ_table_test_simple/00283.json
who has the most followers in the world on instagram,Instagram,wd:Q136670020,SimpleQA/NQ_table_test_simple/00529.json
What is the name of the team he initially played on?,Sporting de Gijón B,Newell's Old Boys,SimpleQA/CompMix_table_simple_qa/00172.json
what is the number one movie in the usa,Jumanji: Welcome to the Jungle,Hidden Figures,SimpleQA/NQ_table_test_simple/00571.json
when was the latest version of chrome released,2018-01-22,148.0.7778.47|2026-04-22T00:00:00Z,SimpleQA/NQ_table_test_simple/00445.json
What is the works in the collection of the Black Flag music band,Museum of Modern Art,Louie Louie / Damaged 1|Louie Louie|Six Pack|Slip It In|...|Wasted…Again|Jealous Again|Live at the On Broadway 1982|My War|Damaged,ComplexQA/CompMix_infobox_complex/00128.json
What natural areas are natural study areas ?,San Luis Hills | Black Canyon | Gooding City of Rocks East | Gooding City of Rocks West | Little City of Rocks | Shale Butte | Sleeping Giant/Sheep Creek,"2005725 Biotopskydd 2002:708|2005732 Biotopskydd 2005:437|2005765 Biotopskydd 2004:340|2005780 Biotopskydd 2006:23|2005782 Biotopskydd 2005:610|...|Zwischen Schwand und Gürmschbach|Zwischen Wagliseichnubel und Ghack|Заповедник ""Нургуш""|Заповедник ""Пинежский""|Заповедник ""Усть-Ленский""",SimpleQA/Qampari_wikitables_simple/00067.json
