question,answer
"List Harrison Ford's films, in which he starred, by highest gross to lowest gross, US market only.","['Raiders of the Lost Ark', 'Star Wars: The Force Awakens', 'Star Wars: The Rise of Skywalker', 'Star Wars: A New Hope', 'Indiana Jones and the Kingdom of the Crystal Skull', 'Star Wars: The Empire Strikes Back', 'Indiana Jones and the Last Crusade', 'The Fugitive', 'Indiana Jones and the Dial of Destiny', 'Air Force One', 'The Secret Life of Pets 2', 'What Lies Beneath', 'American Graffiti', 'Clear and Present Danger', 'Cowboys & Aliens', '42', 'Presumed Innocent', 'Patriot Games', 'Witness', 'Working Girl', 'The Call of the Wild', ""Ender's Game"", 'Sabrina', 'Firewall', 'The Age of Adaline', 'Blade Runner', 'Apocalypse Now', 'The Expendables 3', 'K-19: The Widowmaker', 'Heroes', 'Random Hearts', 'Morning Glory', 'Hollywood Homicide', 'Frantic', 'The Mosquito Coast', 'Getting Straight', 'Extraordinary Measures', 'Paranoia', 'Regarding Henry', 'The Frisco Kid', 'The Conversation', 'Force 10 from Navarone', 'Hanover Street', 'Crossing Over']"
Which actresses play the female protagonist in MCU films?,"['Gwyneth Paltrow', 'Liv Tyler', 'Gwyneth Paltrow:', 'Scarlett Johansson', 'Natalie Portman', 'Kat Dennings', 'Rene Russo', 'Jaimie Alexander', 'Hayley Atwell', 'Cobie Smulders', 'Emily VanCamp', 'Zoe Saldaña', 'Glenn Close', 'Scarlett Johansson as Natasha Romanoff / Black Widow:', 'Elizabeth Olsen', 'Evangeline Lilly', 'Judy Greer', 'Rachel McAdams', 'Tilda Swinton', 'Karen Gillan', 'Pom Klementieff', 'Zendaya', 'Laura Harrier', 'Marisa Tomei', 'Tessa Thompson', ""Lupita Nyong'o"", 'Danai Gurira', 'Letitia Wright', 'Angela Bassett', '{}', 'Abby Ryder Fortson', 'Michelle Pfeiffer', 'Brie Larson', 'Lashana Lynch', 'Annette Bening', 'Florence Pugh', 'Rachel Weisz', 'Awkwafina', ""Meng'er Zhang"", 'Fala Chen', 'Gemma Chan', 'Lia McHugh', 'Lauren Ridloff', 'Angelina Jolie', 'Xochitl Gomez']"
List all major sneaker companies.,"['361 Degrees', 'Adidas', 'Allbirds', 'Anta', 'ASICS', 'Babolat', 'Brooks', 'Converse', 'DC', 'Diadora', 'Dunlop', 'Ethletic', 'Feiyue', 'Fila', 'Hoka One One', 'Hummel', 'Hurley International', 'Kappa', 'Karhu', 'K-Swiss', 'Keds', 'Li-Ning', 'Lotto', 'Merrell', 'Mizuno', 'New Balance', 'Nike', 'On', 'Onitsuka Tiger', 'PF Flyers', 'Pony', 'Pro-Keds', 'Puma', 'Reebok', 'Salomon', 'Saucony', 'Skechers', 'Stride Rite', 'Tisza Cipő', 'Umbro', 'Under Armour', 'Vans', 'World Balance', 'Xtep', 'Supra']"
What musical collaborations in 2020 have hit the billboard top 100 besides those featuring Doja Cat?,"['Rockstar', 'Adore You', 'Life Is Good', 'Roxanne', 'Intentions', 'Everything I Wanted', 'Roses (Imanbek Remix)', '10,000 Hours', 'WAP', ""Ballin'"", 'Savage Love (Laxed – Siren Beat)', 'No Guidance', 'My Oh My', 'Go Crazy', 'High Fashion', 'Laugh Now Cry Later', 'Death Bed', 'Señorita', 'Bad Guy', 'Mood', 'Rain on Me', 'For the Night', 'Ritmo (Bad Boys for Life)', 'Nobody but You', 'Come & Go', 'If the World Was Ending', 'We Paid', 'Got What I Got', 'Godzilla', 'Bandit', 'Popstar', 'Panini', 'Hot', ""I Hope You're Happy Now"", 'The Woo', 'Stuck with U', 'Supalonely', 'The Scotts', 'Be Like That', 'Homesick', 'Rags2Riches', 'Does to Me', 'ILY (I Love You Baby)', 'Slide', 'Walk Em Down']"
What is the most popular surname in each European country?,"['Russia', 'Smirnov']"
Which of the Iranian Shanashas are considered to be of Turkish ancestry?,"['Ghaznavids', 'Sabuktigin']"
How many different prime ministers did each European country have in the past 15 years?,"['Russia', 5]"
"I want to cook a traditional Bulgarian meal for my girlfriend, whose allergic to eggs and dairy, which dishes would be okay?","['Pork with rice', 'Roasted chicken with potatoes', 'Chicken with cabbage', 'Drusan kebab', 'Rice with chicken', 'Fish Zelnik', 'Pita', 'Sweet pita', 'Pita with meat', 'Kačamak', 'Gevrek', 'Revane', 'Katmi with jam or honey or cheese (today usually with added chocolate)', 'Kompot', 'Kurabiiki', 'Lokum', 'Milinki (singular: milinka)', 'Buhti (singular: buhta)', 'Katmi (singular: katma)', 'Banski starets (also banski staretz)', 'Elenski but', 'Lukanka', 'Pastarma', 'Sujuk (also soudjouk, sukuk, sukuk, or sucuk)', 'Vegetable soup', 'Bob chorba', 'Lentil soup', 'Chicken soup', 'Teleshko vareno', 'Ribena chorba', 'Lamb soup', 'Pacha', 'Ghivetch', 'Smilyanski fasul', 'Turshiya (also torsi)', 'Kyopulu (also kyopolou)', 'Lyutika', 'Drob po selski', 'Kyufte', 'Kebapche', 'Parjola', 'Shishcheta', 'Karnache', 'Nadenitsa', 'Tatarsko kyufte', 'Cheverme', 'Meshana skara (mixed grill plate)', 'Yahniya', 'Plakiya', 'Sarma', 'Wine, Tepsi, or Tas kebab', 'Mish-mash', 'Pilaf', 'Moussaka', 'Nettle soup', 'Grilled vegetables', 'Grilled fish (saltwater or freshwater)', 'Baklava', 'Kravai (usual ritual bread)']"
"of all African nations, where does DR Congo's military size rank?","['Algeria', 'Egypt', 'Nigeria', 'Eritrea', 'Democratic Republic of the Congo', 'Morocco', 'South Sudan', 'Ethiopia', 'Sudan', 'Angola', 'Tunisia', 'South Africa', 'Guinea', 'Kenya', 'Uganda', 'Somalia', 'Cameroon', 'Sudan', 'Mali', 'Chad', 'Rwanda', 'Libya', 'Mauritania', 'Burundi', 'Zimbabwe', 'Tanzania', 'Malawi', 'Niger', 'Ivory Coast', 'Zimbabwe', 'Botswana', 'Djibouti', 'Burundi', 'Sudan', 'Senegal', 'Ghana', 'Zambia', 'Madagascar', 'Namibia', 'Sierra Leone', 'Burkina Faso', 'Mozambique', 'Republic of Congo', 'Central African Republic', 'Togo', 'Madagascar', 'Mauritania', 'Gabon', 'Mali', 'Benin', 'The Gambia', 'Guinea-Bissau', 'Eswatini', 'Equatorial Guinea', 'Mauritius', 'Lesotho', 'Liberia', 'Cape Verde', 'Comoros', 'Seychelles', 'São Tomé and Príncipe']"
"From the 2nd century onwards, name the number of Roman emperors hailing from each province.","['Hispania Baetica', 1]"
Which Marvel female superheroes have already made an appearance in a live action film or tv show?,"['America Chavez', 'Angela', 'Bella Donna', 'Betsy Braddock (Psylocke)/Captain Britain', 'Emma Frost', 'Black Cat', 'Black Widow (Natasha Romanoff)', 'Feral', 'Blink', 'Gamora', 'Buff', 'Callisto', 'Jean Grey', 'Hawkeye (Kate Bishop)', 'Molly Hayes', 'Hellcat', 'Satana Hellstrom', 'Captain Marvel', 'Invisible Woman', 'Ironheart', 'Daisy Johnson', 'Clea', 'Jessica Jones (a.k.a. Jewel and Knightress)', 'Copycat', 'Anya Corazon', 'Crystal', 'Jubilee', 'Dagger', 'Jennifer Kale', 'Kismet', 'Dazzler', 'Misty Knight', 'Karolina Dean', 'Magik', 'Domino', 'Echo', 'Elektra', 'Medusa', 'Nico Minoru', 'Mockingbird', 'Moonstar', 'Ms. Marvel (Carol Danvers)', 'Ms. Marvel (Kamala Khan)', 'Mystique', 'Namora', 'Night Nurse', 'Nova (Frankie Raye)', 'Phoenix', 'Photon', 'Polaris (as Overdrive)', 'Kitty Pryde', 'Red Guardian', 'Rescue', 'Cecilia Reyes', 'Rogue', 'Ronin', 'Sage', 'Scarlet Witch', 'Sersi', 'Shadowcat', 'She-Hulk', 'She-Venom', 'Sif', 'Silk', 'Silver Fox', 'Siryn', 'Stature', 'Stepford Cuckoos', 'Storm', 'Valkyrie', 'The Wasp', 'Colleen Wing', 'Wolfsbane', 'X-23', 'Gertrude Yorkes', 'Spider-Woman', 'Thor as Jane Foster']"
Name some of the common side effects of the current treatments for Alzheimer's disease.,"['Increased liver function tests (LFT)', 'Nausea', 'Vomiting', 'Diarrhea', 'Headache', 'Dizziness', 'Indigestion', 'Belching', 'Abdominal pain', 'Myalgia — muscle pain', 'Confusion', 'Ataxia — decreased control over bodily movements.', 'Insomnia', 'Rhinitis', 'Rash', 'Fatigue', 'Weight loss', 'Constipation', 'Somnolence', 'Tremor', 'Anxiety', 'Urinary incontinence', 'Hallucinations', 'Agitation', 'Conjunctivitis (a link to tacrine treatment has not been conclusively proven)', 'Diaphoresis — sweating.', 'Hepatotoxicity (that is toxic effects on the liver)', 'Ototoxicity (hearing/ear damage; a link to tacrine treatment has not been conclusively proven)', 'Seizures', ""Agranulocytosis (a link between treatment and this adverse effect has not been proven) — a potentially fatal drop in white blood cells, the body's immune/defensive cells."", 'Taste changes', 'Urinary tract infection', 'Delirium', 'Other optic effects such as glaucoma, cataracts, etc. (also not conclusively linked to tacrine treatment)', 'Depression', 'Suicidal ideation and behaviour', 'Hypotension', 'Bradycardia', 'Decreased appetite', 'Increased gastric acid', 'Gastrointestinal bleeding', 'Allergic reaction', 'Hives', 'Swelling of the face or throat', 'Skin rash', 'Chest pain', 'Bloody urine', 'Stomach bleeding', 'Liver injury', 'Difficulty sleeping', 'Muscle cramps', 'Loss of appetite', 'Nightmares', 'Lack of appetite', 'Yellowed skin', 'Slow heartbeat', 'Sudden or substantial weight loss', 'Weakness', 'dizziness', 'drowsiness', 'headache', 'insomnia', 'agitation', 'hallucinations', 'vomiting', 'anxiety', 'hypertonia', 'cystitis', 'increased libido', 'Increased risk of bleeding', 'Gastrointestinal discomfort', 'Headaches', 'Heart palpitations', 'Restlessness', 'Weight gain', 'Metabolic Effects', 'EPS', 'High prolactin', 'Sedation', 'Hypotension / Orthostasis', 'QTc prolongation', 'Anti-Ach effects', 'Other adverse effects (conditional dependent on specific atypical antipsychotic being administered)']"
Tell me the percentage of artists by genre in the Billboard Top 100 in 2000?,"['Post-grunge', 9.523809523809524]"
How has the annual average percentage of American Nobel prize winners changed over the past century?,"['1925', 16.666666666666668]"
What TV shows starred Marisa Tomei and in what years did they air?,"['As the World Turns', '1956 - 2010']"
Which romantic comedy actors also starred in an MCU film?,"['Robert Downey Jr.', 'Terrence Howard', 'Jeff Bridges', 'Gwyneth Paltrow', 'Leslie Bibb', 'Shaun Toub', 'Edward Norton', 'Liv Tyler', 'Tim Roth', 'William Hurt', 'Ty Burrell', 'Don Cheadle', 'Scarlett Johansson', 'Sam Rockwell', 'Samuel L. Jackson', 'Natalie Portman', 'Tom Hiddleston', 'Stellan Skarsgård', 'Kat Dennings', 'Clark Gregg', 'Idris Elba', 'Jaimie Alexander', 'Rene Russo', 'Anthony Hopkins', 'Chris Evans', 'Tommy Lee Jones', 'Hugo Weaving', 'Sebastian Stan', 'Dominic Cooper', 'Toby Jones', 'Derek Luke', 'Stanley Tucci', 'Mark Ruffalo', 'Guy Pearce', 'Rebecca Hall', 'Stéphanie Szostak', 'James Badge Dale', 'William Sadler', 'Jon Favreau', 'Ben Kingsley', 'Anthony Mackie', 'Cobie Smulders', 'Frank Grillo', 'Robert Redford', 'Chris Pratt', 'Zoe Saldaña', 'Bradley Cooper', 'Lee Pace', 'Karen Gillan', 'Djimon Hounsou', 'John C. Reilly', 'Glenn Close', 'Aaron Taylor-Johnson', 'Paul Bettany', 'Linda Cardellini', 'James Spader', 'Paul Rudd', 'Corey Stoll', 'Bobby Cannavale', 'Wood Harris', 'Judy Greer', 'Michael Douglas', 'Marisa Tomei', 'Martin Freeman', 'Daniel Brühl', 'Chiwetel Ejiofor', 'Rachel McAdams', 'Benjamin Bratt', 'Mads Mikkelsen', 'Tilda Swinton', 'Pom Klementieff', 'Sylvester Stallone', 'Kurt Russell', 'Michael Keaton', 'Donald Glover', 'Jacob Batalon', 'Laura Harrier', 'Tyne Daly', 'Cate Blanchett', 'Jeff Goldblum', 'Sterling K. Brown', 'Angela Bassett', 'Forest Whitaker', 'Andy Serkis', 'Peter Dinklage', 'Randall Park', 'Michelle Pfeiffer', 'Brie Larson', 'Gemma Chan', 'Annette Bening', 'Jude Law', 'J. B. Smoove', 'Martin Starr', 'Jake Gyllenhaal', 'O-T Fagbenle', 'Ray Winstone', 'Rachel Weisz', 'Simu Liu', 'Awkwafina', 'Michelle Yeoh', 'Tony Leung', 'Richard Madden', 'Kumail Nanjiani', 'Don Lee', 'Salma Hayek', 'Angelina Jolie', 'Jamie Foxx', 'Willem Dafoe', 'Alfred Molina', 'Andrew Garfield', 'Christian Bale', 'Taika Waititi', 'Russell Crowe', 'Abby Ryder Fortson', 'Michael B. Jordan', 'Josh Brolin', 'Florence Pugh', 'Brian Tyree Henry']"
List all Roman Emperors along with their place of birth.,"['Didius Julianus', 'Mediolanum, Italy']"
How did each of the Roman Emperors meet his end? How many years did they reign?,"['Basil I', 'a fever contracted after a serious hunting accident when his belt was caught in the antlers of a deer, and he was allegedly dragged 16 miles through the wood', '18']"
What are the reported side effects of the existing drugs for hair loss?,"['depression', 'anxiety', 'fatigue', 'liver changes', 'hepatotoxicity', 'gynecomastia', 'menstrual disturbances', 'decreased libido', 'erectile dysfunction', 'ejaculatory dysfunction', 'infertility', 'breast tenderness', 'self-harm', 'dementia', 'increased risk of prostate cancer', 'intraoperative floppy iris syndrome', 'cataract formation', 'suicidality', 'Local burning or itching', 'Breast tenderness', 'Gynecomastia', 'Asthenia', 'Decreased libido', 'Erectile dysfunction', 'Hot flashes', 'Decreased body hair', 'Elevated liver enzymes', 'Angioedema', 'Hives', 'Lung disease', 'Sensitivity to light', 'Liver toxicity', 'conjunctival hyperemia', 'blurred vision', 'eye and eyelid redness', 'eye burning or other discomfort', 'permanent darkening of the iris to brown', 'headache', 'nausea', 'loss of libido', 'depression,', 'reduced semen volume', 'sexual dysfunction', 'breast enlargement', 'hot flashes', 'decreased muscle mass', 'decreased bone mass and an associated increased risk of fractures', 'reduced libido', 'dry skin', 'dizziness', 'lack of appetite', 'vomiting', 'diarrhea', 'greenish-bluish discoloration of the urine', 'hepatic changes', 'redness', 'liver problems', 'burning and stinging', 'foreign body sensation', 'itching', 'increased (brown) pigmentation of the iris (causing heterochromia)', 'punctate epithelial keratopathy', 'cold or upper respiratory tract infections', 'flu-like syndrome', 'dry eyes', 'excessive tearing', 'eye pain', 'lid crusting', 'lid edema', 'lid erythema (hyperemia)', 'lid pain', 'photophobia', 'chest pain', 'allergic skin reactions', 'arthralgia', 'back pain', 'myalgia', 'asthma', 'herpes keratitis', 'iritis', 'keratitis', 'retinal artery embolus', 'retinal detachment', 'toxic epidermal necrolysis', 'uveitis', 'vitreous hemorrhage from diabetic retinopathy', 'Itching of the eyes', 'General itching', 'Irritation at the treated area', 'Unwanted hair growth elsewhere on the body', 'Dandruff', 'Contact dermatitis', 'Swelling of the face', 'Swelling of extremities', 'Rapid heartbeat', 'Lightheadedness', 'Cardiac Lesions', 'Focal necrosis of the papillary muscle', 'Focal necrosis of subendocardial areas of the left ventricle', 'Pseudoacromegaly', 'itching of the eyes', 'general itching', 'irritation at the treated area', 'unwanted hair growth', 'dry scalp', 'dandruff', 'dermatitis', 'swelling of the face and extremities', 'rapid heartbeat', 'lightheadedness', 'Cardiac lesions,', 'breast pain/tenderness', 'reduced body hair growth/density', 'decreased muscle mass and strength', 'feminine changes in fat mass and distribution', 'reduced penile length and testicular size', 'osteoporosis', 'anemia', 'decreased semen/ejaculate volume', 'hypoestrogenism', 'amenorrhea', 'unfavorable effects on cholesterol levels', 'risk of cardiovascular disease', 'macular edema', 'cystoid macular edema', 'contact dermatitis', 'frequent urination', 'dehydration', 'hyponatremia', 'mild hypotension', 'ataxia', 'drowsiness', 'rashes', 'feminization in general', 'demasculinization', 'testicular atrophy', 'reduced fertility', 'decreased sperm count', 'menstrual irregularities', 'hyperkalemia', 'demasculization', 'feminization', 'low sex hormone levels', 'reversible infertility', 'weight gain', 'elevated liver enzymes', 'cardiovascular complications', 'blood clots', 'liver damage', 'brain tumors', 'adrenal insufficiency']"
Which museums house the most famous paintings by each of the leading French Impressionists?,"[""Musée d'Orsay, Paris"", 'Musée Fabre in Montpellier, France', 'Musée Fabre, Montpellier', '{}', 'Fondation Rau pour le tiers-monde, Zürich', 'Musee Fabre, Montpellier', 'Fogg Art Museum, Cambridge, Massachusetts', 'Minneapolis Institute of Arts, Minneapolis', 'Private collection', 'Courtauld Gallery, London', ""Musée d'Orsay"", 'Musée Marmottan Monet, Paris', 'Cleveland Museum of Art', 'Foundation E.G. Bührle, Zürich', 'Detroit Institute of Arts', 'São Paulo Museum of Art', 'Fogg Museum, Cambridge, Massachusetts', 'Fogg Museum', 'Nationalmuseum, Stockholm', 'Kunstmuseum Basel', 'National Gallery of Art, Washington, DC', 'Norton Simon Museum, Pasadena', 'Musée Fabre', 'Museum Folkwang', 'Alte Nationalgalerie, Berlin', 'Wallraf–Richartz Museum, Cologne, Germany', 'Saint Louis Art Museum, St. Louis', 'National Gallery, London', 'Getty Center', 'Fine Arts Museums of San Francisco', 'Strasbourg Museum of Modern and Contemporary Art', 'Solomon R. Guggenheim Museum', 'National Museum of Western Art', 'National Gallery of Art, Washington, D.C.', 'Calouste Gulbenkian Museum', 'Wadsworth Atheneum, Hartford, Connecticut', 'National Gallery of Art', 'National Museum Cardiff', 'Thyssen-Bornemisza Museum', 'Pushkin Museum', 'Philadelphia Museum of Art', 'Clark Art Institute, Williamstown, Massachusetts', 'Am Römerholz, Winterthur, Switzerland', 'National Gallery of Art, Washington D.C.', 'Frick Collection, New York City', 'Hermitage Museum', 'Barnes Foundation, Philadelphia', 'National Museum of Fine Arts of Algiers', 'Metropolitan Museum of Art', 'Louvre Abu Dhabi', 'Art Institute of Chicago', 'Baltimore Museum of Art', 'National Gallery of Art, Washington, D.C', 'Foundation E.G. Bührle', 'Clark Art Institute', 'The Phillips Collection, Washington, D.C.', 'Tel Aviv Museum of Art, Moshe and Sara Mayer Collection', 'Museum of Fine Arts, Boston', 'Museum of Fine Arts, Boston, Massachusetts', 'Cincinnati Art Museum', 'Botero Museum, Bogotá, Colombia', 'Alte Nationalgalerie', 'Guggenheim Museum', 'Museum of Fine Arts of Lyon, France', 'Fondation Valentim, São Paulo, Brazil', 'Musée Marmottan Monet', ""Musée de l'Orangerie"", 'Museum of Fine Arts of Lyon', 'Museum of Fine Arts, Budapest, Hungary', 'Barnes Foundation', 'Tehran Museum of Contemporary Art', 'National Museum of Serbia', 'Bristol Museum, England', 'Archives Durand-Ruel', 'Galerie Paul Rosenberg', 'Petit Palais', 'Nationalmuseum, Stockholm, Sweden', ""Musée de l'Orangerie, Paris"", 'Art Gallery of Ontario', ""Musée des Beaux-Arts et d'Archéologie de Besançon"", 'Petit Palais, Paris', 'Museum of Grenoble', 'Metropolitan Museum of Art, New York City', 'Ny Carlsberg Glyptotek, Copenhagen', 'Norwich Castle', 'Scottish National Gallery, Edinburgh', 'Kunstmuseum Winterthur, Switzerland', 'The Walters Art Museum, Baltimore', 'Art Gallery of Ontario, Toronto', 'Private Collection', 'National Gallery of Canada', 'private collection', 'Collection Mrs. William Coxe Wright', 'Museum of Fine Arts Boston', 'Los Angeles County Museum of Art', 'Corcoran Gallery of Art', 'Collection Mrs. Eric de Spoelberch', 'Chrysler Museum of Art', 'Wichita Art Museum', 'Princeton University Art Museum', 'New Britain Museum of American Art', 'Mrs. Blaine Durham', 'Armand Hammer Foundation', 'Huntington Library', 'Museum of Fine Arts, Houston (this original), Library of Congress', 'Collection Durand-Ruel', 'Worcester Art Museum', 'Walters Art Museum', 'Collection Mrs. Samuel E. Johnson', 'Artizon Museum', 'Collection Melville and Estelle Gelman', 'Memorial Art Gallery', 'private collection of Paul Mellon', 'Santa Barbara Museum of Art', 'Louvre', 'Musée Léon-Alègre', 'National Gallery of Art, Washington', 'Virginia Museum of Fine Arts', 'Musée du Petit Palais', 'Norton Simon Museum', 'Ordrupgaard museum de Copenhagen', 'Musée des Beaux-Arts de la Ville de Paris', 'Sterling and Francine Clark Art Institute, Williamstown, Massachusetts', 'Galerie Schröder & Leisewitz', 'Musée Marmottan-Monet', 'National Gallery of Ireland', 'Nelson-Atkins Museum of Art', 'Nationalmuseum Stockholm', 'Musée d’Orsay', 'Dallas Museum of Art', 'Palais Garnier', 'Sara Lee Corporation', 'Toledo Museum of Art', 'Nasjonalgalleriet, Oslo', 'Minneapolis Institute of Art', 'collection Durand-Ruel', ""Musée communal des beaux-arts d'Ixelles"", ""Reader's Digest Association"", 'Museum of Fine Arts (St. Petersburg, Florida)', 'Musée des Augustins', ""Musée d'art et d'histoire de Provence"", 'Musée des Beaux-Arts de Lyon', ""The Reader's Digest Association"", 'Musée Marmottan-Monet, Paris', 'Museo Nacional de Bellas Artes (Buenos Aires)', 'Aberdeen Art Gallery', 'Art Institute of Chicago, Chicago', 'Musée du Vieux-Château, Laval', 'Eskenazi Museum of Art, University of Indiana', 'Kunsthalle Bremen, Germany', 'Artizon Museum, Tokyo', ""Musée d'Art et d'Histoire Baron Gérard, Bayeux"", 'Musée des Beaux-Arts, Rennes, France', 'Albright-Knox Gallery, Buffalo, New York', 'Musée du Petit Palais, Geneva', 'Kimbell Art Museum, Fort Worth, Texas', 'Musée Marmottan, Paris', 'Private collection on loan to Los Angeles County Museum of Art', 'Museum of Fine Arts, Houston, Texas', 'Milwaukee Art Museum', 'Norton Simon Museum, Pasadena, California', 'Museum Barberini, Postdam', 'Museum of Fine Arts, Houston', 'Musée des Beaux-Arts, Rennes', 'Virginia Museum of Fine Arts, Richmond', 'Ahmed Zabana National Museum, Oran, Algeria', ""Musée National des Beaux-Arts d'Alger, Algiers"", 'Musée des Beaux-Arts, Rouen', 'Van Gogh Museum, Amsterdam', 'Nelson-Atkins Museum of Art, Kansas City, Missouri', 'Minneapolis Institute of Arts', 'Seattle Art Museum', 'Tokyo Fuji Art Museum', 'Wallraf-Richartz Museum', 'Musée Pissarro, Pontoise', 'Museum of Fine Arts, Springfield, Massachusetts', 'Leigh Yawkey Woodson Art Museum', 'Museum Barberini, Potsdam Musée', 'Wallraf Richartz Museum', 'Botero Museum, Bogotá', 'Kemper Corporation, Kansas City', 'Brooklyn Museum', 'Israel Museum, Jerusalem', 'Musée des Impressionnismes, Giverny', 'Musée Camille-Pissarro, Pontoise', ""Musée d'art et d'histoire de Saint-Denis""]"
